4.6025	1.5	1
7.5704	1.5	1
10.6890	1.5	1
15.4621	1.5	1
17.6781	1.5	1
22.0399	1.5	1
24.5470	1.5	1
27.3045	1.5	1
32.4184	1.5	1
35.1659	1.5	1
39.2972	1.5	1
41.2927	1.5	1
46.7876	1.5	1
48.9237	1.5	1
54.7896	1.5	1
59.5527	1.5	1
61.5581	1.5	1
65.7998	1.5	1
68.1661	1.5	1
70.4124	1.5	1
75.5363	1.5	1
77.8025	1.5	1
82.9264	1.5	1
85.1627	1.5	1
87.2885	1.5	1
93.0442	1.5	1
95.0399	1.5	1
103.5530	1.5	1
106.1801	1.5	1
110.5422	1.5	1
112.5376	1.5	1
117.8019	1.5	1
119.7873	1.5	1
126.3152	1.5	1
128.5413	1.5	1
130.6771	1.5	1
134.2870	1.5	1
137.1649	1.5	1
142.5495	1.5	1
145.0363	1.5	1
149.9298	1.5	1
152.0456	1.5	1
156.5377	1.5	1
159.9271	1.5	1
163.0556	1.5	1
165.9136	1.5	1
170.5461	1.5	1
172.6619	1.5	1
176.9237	1.5	1
180.4130	1.5	1
182.4286	1.5	1
185.0457	1.5	1
189.1872	1.5	1
191.6637	1.5	1
198.1717	1.5	1
200.2873	1.5	1
204.0376	1.5	1
210.3047	1.5	1
212.3003	1.5	1
214.9275	1.5	1
218.5373	1.5	1
220.6732	1.5	1
223.3004	1.5	1
230.4199	1.5	1
232.9266	1.5	1
235.9149	1.5	1
242.4127	1.5	1
246.3133	1.5	1
248.5394	1.5	1
254.5357	1.5	1
257.9149	1.5	1
260.8028	1.5	1
267.5414	1.5	1
270.1786	1.5	1
275.1620	1.5	1
278.1805	1.5	1
280.2862	1.5	1
285.0494	1.5	1
292.0484	1.5	1
295.0465	1.5	1
297.3028	1.5	1
305.1643	1.5	1
308.0421	1.5	1
311.2909	1.5	1
315.0413	1.5	1
317.4276	1.5	1
321.6794	1.5	1
323.6649	1.5	1
325.8007	1.5	1
328.1671	1.5	1
332.2986	1.5	1
336.0387	1.5	1
341.0525	1.5	1
343.7899	1.5	1
349.7861	1.5	1
351.9222	1.5	1
359.7937	1.5	1
362.8017	1.5	1
366.9131	1.5	1
370.2922	1.5	1
376.5495	1.5	1
379.9187	1.5	1
382.2952	1.5	1
385.1631	1.5	1
390.7984	1.5	1
393.4256	1.5	1
395.4510	1.5	1
400.0536	1.5	1
408.7977	1.5	1
411.2943	1.5	1
414.1623	1.5	1
419.1761	1.5	1
421.1613	1.5	1
427.0374	1.5	1
429.1634	1.5	1
431.1688	1.5	1
436.5436	1.5	1
443.1717	1.5	1
447.7942	1.5	1
450.3012	1.5	1
456.4280	1.5	1
459.9275	1.5	1
462.3040	1.5	1
467.5382	1.5	1
470.0450	1.5	1
472.6622	1.5	1
475.4197	1.5	1
477.7962	1.5	1
480.5537	1.5	1
487.9240	1.5	1
490.1902	1.5	1
492.5365	1.5	1
496.6679	1.5	1
499.2050	1.5	1
505.3016	1.5	1
510.0547	1.5	1
514.6672	1.5	1
516.9233	1.5	1
519.1795	1.5	1
523.5414	1.5	1
529.4275	1.5	1
533.6692	1.5	1
537.1787	1.5	1
539.6856	1.5	1
