



Stop_behav, tracking version 1 (revised 06-10-17)
Subject 82, Session #1
Started: 13-Sep-2017 83:101
1	1	1	0	4	250	1	0.916	2.525	0
2	1	0	0	0	0	1	0.559	4.668	0
3	1	0	1	0	0	1	0.612	6.846	0
4	1	0	1	0	0	1	0.688	9.108	0
5	1	0	1	0	0	1	0.521	11.184	0
6	1	1	0	1	100	0	0.000	13.848	0
7	1	0	0	0	0	1	0.580	15.975	0
8	1	0	1	0	0	1	0.563	18.086	0
9	1	1	0	2	150	0	0.000	20.783	0
10	1	0	0	0	0	1	0.554	22.893	0
11	1	0	1	0	0	1	0.556	25.004	0
12	1	0	1	0	0	1	0.773	27.332	0
13	1	0	1	0	0	1	0.579	29.459	0
14	1	0	1	0	0	1	0.500	31.503	0
15	1	0	0	0	0	1	0.457	33.529	0
16	1	1	0	3	200	0	0.000	36.260	0
17	1	0	0	0	0	1	0.571	38.404	0
18	1	1	1	2	200	0	0.000	41.151	0
19	1	0	1	0	0	1	0.516	43.245	0
20	1	0	0	0	0	1	0.623	45.422	0
21	1	1	1	4	200	0	0.000	48.170	0
22	1	0	1	0	0	1	0.601	50.347	0
23	1	0	0	0	0	1	0.620	52.525	0
24	1	0	0	0	0	1	0.491	54.568	0
25	1	0	0	0	0	1	0.477	56.595	0
26	1	1	1	1	150	0	0.000	59.292	0
27	1	0	1	0	0	1	0.594	61.436	0
28	1	0	0	0	0	1	0.539	63.529	0
29	1	0	0	0	0	1	0.667	65.757	0
30	1	0	1	0	0	1	0.595	67.918	0
31	1	1	1	3	250	0	0.000	70.716	0
32	1	0	0	0	0	1	0.563	72.826	0
33	1	0	1	0	0	1	0.548	74.937	0
34	1	0	0	0	0	1	0.523	77.014	0
35	1	0	0	0	0	1	0.517	79.091	0
36	1	1	1	4	250	0	0.000	81.905	0
37	1	0	0	0	0	1	0.530	83.982	0
38	1	0	0	0	0	1	0.525	86.059	0
39	1	1	1	3	300	0	0.000	88.941	0
40	1	0	1	0	0	1	0.494	90.984	0
41	1	1	1	2	250	0	0.000	93.781	0
42	1	0	0	0	0	1	0.539	95.875	0
43	1	0	0	0	0	1	0.556	97.986	0
44	1	0	1	0	0	1	0.474	100.012	0
45	1	1	1	1	200	0	0.000	102.760	0
46	1	0	1	0	0	1	0.540	104.853	0
47	1	0	0	0	0	1	0.492	106.897	0
48	1	0	0	0	0	1	0.459	108.907	0
49	1	0	1	0	0	1	0.480	110.950	0
50	1	1	1	4	300	0	0.000	113.798	0
51	1	0	0	0	0	1	0.533	115.892	0
52	1	0	0	0	0	1	0.509	117.952	0
53	1	0	1	0	0	1	0.646	120.180	0
54	1	0	0	0	0	1	0.507	122.240	0
55	1	1	1	3	350	1	0.514	124.317	0
56	1	0	0	0	0	1	0.550	126.428	0
57	1	0	0	0	0	1	0.555	128.538	0
58	1	0	1	0	0	1	0.639	130.732	0
59	1	0	0	0	0	1	0.663	132.944	0
60	1	1	1	1	250	0	0.000	135.741	0
61	1	0	0	0	0	1	0.497	137.784	0
62	1	1	1	2	300	1	0.628	139.962	0
63	1	0	0	0	0	1	0.499	142.023	0
64	1	0	1	0	0	1	0.555	144.133	0
1	2	1	1	3	300	1	0.301	2.022	0
2	2	0	0	0	0	1	0.534	4.116	0
3	2	0	1	0	0	1	0.532	6.193	0
4	2	0	0	0	0	1	0.503	8.254	0
5	2	0	0	0	0	1	0.531	10.331	0
6	2	0	1	0	0	1	0.503	12.391	0
7	2	1	1	1	300	0	0.000	15.238	0
8	2	0	0	0	0	1	0.564	17.366	0
9	2	0	0	0	0	1	0.506	19.425	0
10	2	0	1	0	0	1	0.496	21.470	0
11	2	0	0	0	0	1	0.476	23.530	0
12	2	1	1	2	250	0	0.000	26.344	0
13	2	1	1	4	350	0	0.000	29.242	0
14	2	0	0	0	0	1	0.515	31.302	0
15	2	0	1	0	0	1	0.543	33.396	0
16	2	0	0	0	0	1	0.539	35.489	0
17	2	0	0	0	0	1	0.501	37.567	0
18	2	0	1	0	0	1	0.553	39.678	0
19	2	0	0	0	0	1	0.534	41.754	0
20	2	1	1	4	400	1	0.500	43.865	0
21	2	0	0	0	0	1	0.611	46.025	0
22	2	1	1	3	250	1	0.495	48.069	0
23	2	0	1	0	0	0	0.000	50.616	0
24	2	0	0	0	0	1	0.556	52.726	0
25	2	0	1	0	0	0	0.000	55.289	0
26	2	0	0	0	0	1	0.833	57.684	0
27	2	1	1	1	350	0	0.000	60.582	0
28	2	0	0	0	0	1	0.578	62.709	0
29	2	0	1	0	0	1	0.773	65.037	0
