1	1	0	1	0	0	1	0	0.00	0.00	0.00	2.82	0.00	0.00	1.50	0.00
2	1	2	2	0	0	0	0	0.00	0.00	0.00	2.83	0.00	0.00	0.50	1.50
3	1	0	1	0	0	1	0	0.00	0.00	0.00	3.96	0.00	0.00	1.50	2.00
4	1	2	2	0	0	0	0	0.00	0.00	0.00	4.25	0.00	0.00	0.75	3.50
5	1	0	0	0	0	1	0	0.00	0.00	0.00	5.84	0.00	0.00	1.50	4.25
6	1	2	2	0	0	0	0	0.00	0.00	0.00	8.63	0.00	0.00	2.88	5.75
7	1	1	0	3	255	1	0	0.00	0.00	0.00	10.19	0.00	0.26	1.50	8.62
8	1	2	2	0	0	0	0	0.00	0.00	0.00	12.38	0.00	0.00	2.25	10.12
9	1	0	0	0	0	1	0	0.00	0.00	0.00	13.97	0.00	0.00	1.50	12.38
10	1	2	2	0	0	0	0	0.00	0.00	0.00	15.25	0.00	0.00	1.38	13.88
11	1	0	1	0	0	1	0	0.00	0.00	0.00	16.81	0.00	0.00	1.50	15.25
12	1	2	2	0	0	0	0	0.00	0.00	0.00	18.25	0.00	0.00	1.50	16.75
13	1	1	0	2	295	1	0	0.00	0.00	0.00	19.80	0.00	0.30	1.50	18.25
14	1	2	2	0	0	0	0	0.00	0.00	0.00	21.25	0.00	0.00	1.50	19.75
15	1	0	1	0	0	1	0	0.00	0.00	0.00	22.79	0.00	0.00	1.50	21.25
16	1	2	2	0	0	0	0	0.00	0.00	0.00	23.38	0.00	0.00	0.62	22.75
17	1	0	1	0	0	1	0	0.00	0.00	0.00	24.93	0.00	0.00	1.50	23.38
18	1	2	2	0	0	0	0	0.00	0.00	0.00	26.38	0.00	0.00	1.50	24.88
19	1	0	1	0	0	1	0	0.00	0.00	0.00	27.92	0.00	0.00	1.50	26.38
20	1	2	2	0	0	0	0	0.00	0.00	0.00	28.63	0.00	0.00	0.75	27.88
21	1	0	0	0	0	1	0	0.00	0.00	0.00	30.16	0.00	0.00	1.50	28.62
22	1	2	2	0	0	0	0	0.00	0.00	0.00	31.25	0.00	0.00	1.12	30.12
23	1	1	0	1	295	1	0	0.00	0.00	0.00	32.80	0.00	0.30	1.50	31.25
24	1	2	2	0	0	0	0	0.00	0.00	0.00	34.88	0.00	0.00	2.12	32.75
25	1	1	0	4	255	1	0	0.00	0.00	0.00	36.42	0.00	0.26	1.50	34.88
26	1	2	2	0	0	0	0	0.00	0.00	0.00	38.13	0.00	0.00	1.75	36.38
27	1	0	0	0	0	1	0	0.00	0.00	0.00	39.68	0.00	0.00	1.50	38.12
28	1	2	2	0	0	0	0	0.00	0.00	0.00	40.25	0.00	0.00	0.62	39.62
29	1	0	1	0	0	1	0	0.00	0.00	0.00	41.79	0.00	0.00	1.50	40.25
30	1	2	2	0	0	0	0	0.00	0.00	0.00	42.25	0.00	0.00	0.50	41.75
31	1	0	1	0	0	1	0	0.00	0.00	0.00	43.79	0.00	0.00	1.50	42.25
32	1	2	2	0	0	0	0	0.00	0.00	0.00	45.25	0.00	0.00	1.50	43.75
33	1	0	0	0	0	1	0	0.00	0.00	0.00	46.80	0.00	0.00	1.50	45.25
34	1	2	2	0	0	0	0	0.00	0.00	0.00	47.50	0.00	0.00	0.75	46.75
35	1	0	1	0	0	1	0	0.00	0.00	0.00	49.03	0.00	0.00	1.50	47.50
36	1	2	2	0	0	0	0	0.00	0.00	0.00	49.50	0.00	0.00	0.50	49.00
37	1	0	0	0	0	1	0	0.00	0.00	0.00	51.04	0.00	0.00	1.50	49.50
38	1	2	2	0	0	0	0	0.00	0.00	0.00	52.88	0.00	0.00	1.88	51.00
39	1	1	1	2	295	1	0	0.00	0.00	0.00	54.43	0.00	0.30	1.50	52.88
40	1	2	2	0	0	0	0	0.00	0.00	0.00	55.75	0.00	0.00	1.38	54.38
41	1	0	1	0	0	1	0	0.00	0.00	0.00	57.29	0.00	0.00	1.50	55.75
42	1	2	2	0	0	0	0	0.00	0.00	0.00	58.38	0.00	0.00	1.12	57.25
43	1	0	0	0	0	1	0	0.00	0.00	0.00	59.91	0.00	0.00	1.50	58.38
44	1	2	2	0	0	0	0	0.00	0.00	0.00	62.50	0.00	0.00	2.62	59.88
45	1	1	1	3	255	1	0	0.00	0.00	0.00	64.04	0.00	0.26	1.50	62.50
46	1	2	2	0	0	0	0	0.00	0.00	0.00	64.88	0.00	0.00	0.88	64.00
47	1	0	0	0	0	1	0	0.00	0.00	0.00	66.42	0.00	0.00	1.50	64.88
48	1	2	2	0	0	0	0	0.00	0.00	0.00	69.13	0.00	0.00	2.75	66.38
49	1	0	0	0	0	1	0	0.00	0.00	0.00	70.66	0.00	0.00	1.50	69.12
50	1	2	2	0	0	0	0	0.00	0.00	0.00	71.13	0.00	0.00	0.50	70.62
51	1	0	0	0	0	1	0	0.00	0.00	0.00	72.68	0.00	0.00	1.50	71.12
52	1	2	2	0	0	0	0	0.00	0.00	0.00	73.25	0.00	0.00	0.62	72.62
53	1	0	1	0	0	1	0	0.00	0.00	0.00	74.79	0.00	0.00	1.50	73.25
54	1	2	2	0	0	0	0	0.00	0.00	0.00	76.25	0.00	0.00	1.50	74.75
