74	1	2	2	0	0	0	0	0	98.13	0.00	0.00	0.62	97.50
75	1	0	0	0	0	0	0	0	99.68	0.00	0.00	1.50	98.12
76	1	2	2	0	0	0	0	0	101.13	0.00	0.00	1.50	99.62
77	1	0	1	0	0	0	0	0	102.67	0.00	0.00	1.50	101.12
78	1	2	2	0	0	0	0	0	104.00	0.00	0.00	1.38	102.62
79	1	0	1	0	0	0	0	0	105.56	0.00	0.00	1.50	104.00
80	1	2	2	0	0	0	0	0	106.50	0.00	0.00	1.00	105.50
81	1	0	1	0	0	0	0	0	108.05	0.00	0.00	1.50	106.50
82	1	2	2	0	0	0	0	0	110.88	0.00	0.00	2.88	108.00
83	1	1	0	1	185	0	0	0	112.43	0.00	0.19	1.50	110.88
84	1	2	2	0	0	0	0	0	113.13	0.00	0.00	0.75	112.38
85	1	1	1	2	105	0	0	0	114.69	0.00	0.11	1.50	113.12
86	1	2	2	0	0	0	0	0	115.25	0.00	0.00	0.62	114.62
87	1	0	1	0	0	0	0	0	116.81	0.00	0.00	1.50	115.25
88	1	2	2	0	0	0	0	0	118.25	0.00	0.00	1.50	116.75
89	1	0	0	0	0	0	0	0	119.82	0.00	0.00	1.50	118.25
90	1	2	2	0	0	0	0	0	120.63	0.00	0.00	0.88	119.75
91	1	0	0	0	0	0	0	0	122.17	0.00	0.00	1.50	120.62
92	1	2	2	0	0	0	0	0	122.75	0.00	0.00	0.62	122.12
93	1	0	0	0	0	0	0	0	124.31	0.00	0.00	1.50	122.75
94	1	2	2	0	0	0	0	0	124.75	0.00	0.00	0.50	124.25
95	1	0	1	0	0	0	0	0	126.30	0.00	0.00	1.50	124.75
96	1	2	2	0	0	0	0	0	128.13	0.00	0.00	1.88	126.25
97	1	1	0	1	65	0	0	0	129.68	0.00	0.11	1.50	128.12
98	1	2	2	0	0	0	0	0	131.63	0.00	0.00	2.00	129.62
99	1	1	1	2	65	0	0	0	133.19	0.00	0.11	1.50	131.62
100	1	2	2	0	0	0	0	0	135.75	0.00	0.00	2.62	133.12
101	1	0	0	0	0	0	0	0	137.30	0.00	0.00	1.50	135.75
102	1	2	2	0	0	0	0	0	140.50	0.00	0.00	3.25	137.25
103	1	0	1	0	0	0	0	0	142.06	0.00	0.00	1.50	140.50
104	1	2	2	0	0	0	0	0	142.50	0.00	0.00	0.50	142.00
105	1	0	0	0	0	0	0	0	144.05	0.00	0.00	1.50	142.50
106	1	2	2	0	0	0	0	0	144.50	0.00	0.00	0.50	144.00
107	1	0	1	0	0	0	0	0	146.05	0.00	0.00	1.50	144.50
108	1	2	2	0	0	0	0	0	147.88	0.00	0.00	1.88	146.00
109	1	0	1	0	0	0	0	0	149.43	0.00	0.00	1.50	147.88
110	1	2	2	0	0	0	0	0	150.00	0.00	0.00	0.62	149.38
111	1	0	0	0	0	0	0	0	151.55	0.00	0.00	1.50	150.00
112	1	2	2	0	0	0	0	0	154.00	0.00	0.00	2.50	151.50
113	1	0	1	0	0	0	0	0	155.56	0.00	0.00	1.50	154.00
114	1	2	2	0	0	0	0	0	157.00	0.00	0.00	1.50	155.50
115	1	1	0	1	185	0	0	0	158.55	0.00	0.19	1.50	157.00
116	1	2	2	0	0	0	0	0	160.50	0.00	0.00	2.00	158.50
117	1	0	0	0	0	0	0	0	162.05	0.00	0.00	1.50	160.50
118	1	2	2	0	0	0	0	0	163.25	0.00	0.00	1.25	162.00
119	1	0	0	0	0	0	0	0	164.80	0.00	0.00	1.50	163.25
120	1	2	2	0	0	0	0	0	165.25	0.00	0.00	0.50	164.75
121	1	0	1	0	0	0	0	0	166.81	0.00	0.00	1.50	165.25
122	1	2	2	0	0	0	0	0	170.63	0.00	0.00	3.88	166.75
123	1	0	1	0	0	0	0	0	172.17	0.00	0.00	1.50	170.62
124	1	2	2	0	0	0	0	0	173.88	0.00	0.00	1.75	172.12
125	1	0	0	0	0	0	0	0	175.43	0.00	0.00	1.50	173.88
126	1	2	2	0	0	0	0	0	176.13	0.00	0.00	0.75	175.38
127	1	1	1	2	145	0	0	0	177.67	0.00	0.15	1.50	176.12
128	1	2	2	0	0	0	0	0	178.25	0.00	0.00	0.62	177.62
129	1	0	0	0	0	0	0	0	179.81	0.00	0.00	1.50	178.25
130	1	2	2	0	0	0	0	0	183.25	0.00	0.00	3.50	179.75
131	1	0	1	0	0	0	0	0	184.81	0.00	0.00	1.50	183.25
132	1	2	2	0	0	0	0	0	186.00	0.00	0.00	1.25	184.75
133	1	1	0	1	105	0	0	0	187.55	0.00	0.11	1.50	186.00
134	1	2	2	0	0	0	0	0	188.63	0.00	0.00	1.12	187.50
135	1	1	1	2	185	0	0	0	190.17	0.00	0.19	1.50	188.62
136	1	2	2	0	0	0	0	0	191.50	0.00	0.00	1.38	190.12
137	1	0	1	0	0	0	0	0	193.06	0.00	0.00	1.50	191.50
138	1	2	2	0	0	0	0	0	193.50	0.00	0.00	0.50	193.00
139	1	0	0	0	0	0	0	0	195.05	0.00	0.00	1.50	193.50
140	1	2	2	0	0	0	0	0	195.63	0.00	0.00	0.62	195.00
141	1	0	0	0	0	0	0	0	197.17	0.00	0.00	1.50	195.62
142	1	2	2	0	0	0	0	0	198.25	0.00	0.00	1.12	197.12
143	1	0	1	0	0	0	0	0	199.80	0.00	0.00	1.50	198.25
144	1	2	2	0	0	0	0	0	200.38	0.00	0.00	0.62	199.75
145	1	1	0	2	185	0	0	0	201.94	0.00	0.19	1.50	200.38
146	1	2	2	0	0	0	0	0	203.50	0.00	0.00	1.62	201.88
147	1	0	0	0	0	0	0	0	205.06	0.00	0.00	1.50	203.50
148	1	2	2	0	0	0	0	0	206.13	0.00	0.00	1.12	205.00
149	1	0	0	0	0	0	0	0	207.68	0.00	0.00	1.50	206.12
150	1	2	2	0	0	0	0	0	210.13	0.00	0.00	2.50	207.62
151	1	1	1	1	65	0	0	0	211.68	0.00	0.11	1.50	210.12
152	1	2	2	0	0	0	0	0	213.38	0.00	0.00	1.75	211.62
153	1	0	1	0	0	0	0	0	214.94	0.00	0.00	1.50	213.38
154	1	2	2	0	0	0	0	0	215.50	0.00	0.00	0.62	214.88
155	1	0	1	0	0	0	0	0	217.06	0.00	0.00	1.50	215.50
156	1	2	2	0	0	0	0	0	217.50	0.00	0.00	0.50	217.00
157	1	0	1	0	0	0	0	0	219.05	0.00	0.00	1.50	217.50
158	1	2	2	0	0	0	0	0	220.13	0.00	0.00	1.12	219.00
159	1	0	0	0	0	0	0	0	221.67	0.00	0.00	1.50	220.12
160	1	2	2	0	0	0	0	0	222.63	0.00	0.00	1.00	221.62
161	1	0	1	0	0	0	0	0	224.18	0.00	0.00	1.50	222.62
162	1	2	2	0	0	0	0	0	226.50	0.00	0.00	2.38	224.12
163	1	1	0	2	145	0	0	0	228.06	0.00	0.15	1.50	226.50
164	1	2	2	0	0	0	0	0	229.25	0.00	0.00	1.25	228.00
165	1	1	1	1	185	0	0	0	230.80	0.00	0.19	1.50	229.25
166	1	2	2	0	0	0	0	0	231.50	0.00	0.00	0.75	230.75
167	1	0	1	0	0	0	0	0	233.05	0.00	0.00	1.50	231.50
168	1	2	2	0	0	0	0	0	235.25	0.00	0.00	2.25	233.00
169	1	0	0	0	0	0	0	0	236.81	0.00	0.00	1.50	235.25
170	1	2	2	0	0	0	0	0	237.75	0.00	0.00	1.00	236.75
171	1	0	0	0	0	0	0	0	239.30	0.00	0.00	1.50	237.75
172	1	2	2	0	0	0	0	0	240.13	0.00	0.00	0.88	239.25
173	1	0	1	0	0	0	0	0	241.68	0.00	0.00	1.50	240.12
174	1	2	2	0	0	0	0	0	242.13	0.00	0.00	0.50	241.62
175	1	0	0	0	0	0	0	0	243.68	0.00	0.00	1.50	242.12
176	1	2	2	0	0	0	0	0	244.25	0.00	0.00	0.62	243.62
177	1	0	0	0	0	0	0	0	245.80	0.00	0.00	1.50	244.25
178	1	2	2	0	0	0	0	0	246.88	0.00	0.00	1.12	245.75
179	1	0	1	0	0	0	0	0	248.43	0.00	0.00	1.50	246.88
180	1	2	2	0	0	0	0	0	249.88	0.00	0.00	1.50	248.38
181	1	0	1	0	0	0	0	0	251.44	0.00	0.00	1.50	249.88
182	1	2	2	0	0	0	0	0	252.00	0.00	0.00	0.62	251.38
183	1	1	0	2	65	0	0	0	253.56	0.00	0.11	1.50	252.00
184	1	2	2	0	0	0	0	0	254.88	0.00	0.00	1.38	253.50
185	1	0	1	0	0	0	0	0	256.43	0.00	0.00	1.50	254.88
186	1	2	2	0	0	0	0	0	257.75	0.00	0.00	1.38	256.38
187	1	0	0	0	0	0	0	0	259.31	0.00	0.00	1.50	257.75
188	1	2	2	0	0	0	0	0	260.25	0.00	0.00	1.00	259.25
189	1	0	0	0	0	0	0	0	261.80	0.00	0.00	1.50	260.25
190	1	2	2	0	0	0	0	0	263.13	0.00	0.00	1.38	261.75
191	1	1	1	1	145	0	0	0	264.69	0.00	0.15	1.50	263.12
192	1	2	2	0	0	0	0	0	265.63	0.00	0.00	1.00	264.62
193	1	0	0	0	0	0	0	0	267.18	0.00	0.00	1.50	265.62
194	1	2	2	0	0	0	0	0	267.88	0.00	0.00	0.75	267.12
195	1	1	0	1	145	0	0	0	269.43	0.00	0.15	1.50	267.88
196	1	2	2	0	0	0	0	0	272.13	0.00	0.00	2.75	269.38
197	1	0	1	0	0	0	0	0	273.68	0.00	0.00	1.50	272.12
198	1	2	2	0	0	0	0	0	274.88	0.00	0.00	1.25	273.62
199	1	0	0	0	0	0	0	0	276.44	0.00	0.00	1.50	274.88
200	1	2	2	0	0	0	0	0	279.00	0.00	0.00	2.62	276.38
201	1	0	0	0	0	0	0	0	280.55	0.00	0.00	1.50	279.00
202	1	2	2	0	0	0	0	0	281.25	0.00	0.00	0.75	280.50
203	1	0	1	0	0	0	0	0	282.80	0.00	0.00	1.50	281.25
204	1	2	2	0	0	0	0	0	283.75	0.00	0.00	1.00	282.75
205	1	0	1	0	0	0	0	0	285.31	0.00	0.00	1.50	283.75
206	1	2	2	0	0	0	0	0	286.50	0.00	0.00	1.25	285.25
207	1	1	1	2	65	0	0	0	288.05	0.00	0.11	1.50	286.50
208	1	2	2	0	0	0	0	0	290.25	0.00	0.00	2.25	288.00
209	1	1	0	2	65	0	0	0	291.81	0.00	0.11	1.50	290.25
210	1	2	2	0	0	0	0	0	294.00	0.00	0.00	2.25	291.75
211	1	1	1	1	185	0	0	0	295.55	0.00	0.19	1.50	294.00
212	1	2	2	0	0	0	0	0	296.00	0.00	0.00	0.50	295.50
213	1	0	0	0	0	0	0	0	297.56	0.00	0.00	1.50	296.00
214	1	2	2	0	0	0	0	0	298.25	0.00	0.00	0.75	297.50
215	1	0	1	0	0	0	0	0	299.80	0.00	0.00	1.50	298.25
216	1	2	2	0	0	0	0	0	301.00	0.00	0.00	1.25	299.75
217	1	0	0	0	0	0	0	0	302.56	0.00	0.00	1.50	301.00
218	1	2	2	0	0	0	0	0	304.25	0.00	0.00	1.75	302.50
219	1	0	1	0	0	0	0	0	305.80	0.00	0.00	1.50	304.25
220	1	2	2	0	0	0	0	0	306.25	0.00	0.00	0.50	305.75
221	1	0	0	0	0	0	0	0	307.80	0.00	0.00	1.50	306.25
222	1	2	2	0	0	0	0	0	308.75	0.00	0.00	1.00	307.75
223	1	0	1	0	0	0	0	0	310.31	0.00	0.00	1.50	308.75
224	1	2	2	0	0	0	0	0	311.75	0.00	0.00	1.50	310.25
225	1	0	1	0	0	0	0	0	313.30	0.00	0.00	1.50	311.75
226	1	2	2	0	0	0	0	0	315.50	0.00	0.00	2.25	313.25
227	1	0	0	0	0	0	0	0	317.06	0.00	0.00	1.50	315.50
228	1	2	2	0	0	0	0	0	318.00	0.00	0.00	1.00	317.00
229	1	1	1	2	105	0	0	0	319.55	0.00	0.11	1.50	318.00
230	1	2	2	0	0	0	0	0	320.88	0.00	0.00	1.38	319.50
231	1	1	0	1	105	0	0	0	322.42	0.00	0.11	1.50	320.88
232	1	2	2	0	0	0	0	0	323.00	0.00	0.00	0.62	322.38
233	1	0	0	0	0	0	0	0	324.55	0.00	0.00	1.50	323.00
234	1	2	2	0	0	0	0	0	325.13	0.00	0.00	0.62	324.50
235	1	0	1	0	0	0	0	0	326.69	0.00	0.00	1.50	325.12
236	1	2	2	0	0	0	0	0	329.63	0.00	0.00	3.00	326.62
237	1	0	1	0	0	0	0	0	331.18	0.00	0.00	1.50	329.62
238	1	2	2	0	0	0	0	0	333.00	0.00	0.00	1.88	331.12
239	1	0	0	0	0	0	0	0	334.56	0.00	0.00	1.50	333.00
240	1	2	2	0	0	0	0	0	335.13	0.00	0.00	0.62	334.50
241	1	0	0	0	0	0	0	0	336.68	0.00	0.00	1.50	335.12
242	1	2	2	0	0	0	0	0	337.63	0.00	0.00	1.00	336.62
243	1	0	1	0	0	0	0	0	339.19	0.00	0.00	1.50	337.62
244	1	2	2	0	0	0	0	0	339.75	0.00	0.00	0.62	339.12
245	1	1	0	2	65	0	0	0	341.31	0.00	0.11	1.50	339.75
246	1	2	2	0	0	0	0	0	341.75	0.00	0.00	0.50	341.25
247	1	0	1	0	0	0	0	0	343.30	0.00	0.00	1.50	341.75
248	1	2	2	0	0	0	0	0	344.63	0.00	0.00	1.38	343.25
249	1	0	1	0	0	0	0	0	346.17	0.00	0.00	1.50	344.62
250	1	2	2	0	0	0	0	0	347.63	0.00	0.00	1.50	346.12
251	1	0	0	0	0	0	0	0	349.18	0.00	0.00	1.50	347.62
252	1	2	2	0	0	0	0	0	350.88	0.00	0.00	1.75	349.12
253	1	0	0	0	0	0	0	0	352.42	0.00	0.00	1.50	350.88
254	1	2	2	0	0	0	0	0	353.13	0.00	0.00	0.75	352.38
255	1	1	1	1	65	0	0	0	354.68	0.00	0.11	1.50	353.12
256	1	2	2	0	0	0	0	0	355.88	0.00	0.00	1.25	354.62
