1	1	0	1	0	0	0	0	0	2.90	0.00	0.00	1.50	0.00
2	1	2	2	0	0	0	0	0	2.94	0.00	0.00	0.50	1.50
3	1	0	1	0	0	0	0	0	4.15	0.00	0.00	1.50	2.00
4	1	2	2	0	0	0	0	0	4.25	0.00	0.00	0.75	3.50
5	1	0	0	0	0	0	0	0	5.91	0.00	0.00	1.50	4.25
6	1	2	2	0	0	0	0	0	8.63	0.00	0.00	2.88	5.75
7	1	1	0	3	310	0	0	0	10.25	0.00	0.31	1.50	8.62
8	1	2	2	0	0	0	0	0	12.38	0.00	0.00	2.25	10.12
9	1	0	0	0	0	0	0	0	14.00	0.00	0.00	1.50	12.38
10	1	2	2	0	0	0	0	0	15.25	0.00	0.00	1.38	13.88
11	1	0	1	0	0	0	0	0	16.84	0.00	0.00	1.50	15.25
12	1	2	2	0	0	0	0	0	18.25	0.00	0.00	1.50	16.75
13	1	1	0	2	350	0	0	0	19.83	0.00	0.35	1.50	18.25
14	1	2	2	0	0	0	0	0	21.25	0.00	0.00	1.50	19.75
15	1	0	1	0	0	0	0	0	22.83	0.00	0.00	1.50	21.25
16	1	2	2	0	0	0	0	0	23.38	0.00	0.00	0.62	22.75
17	1	0	1	0	0	0	0	1	24.96	0.00	0.00	1.50	23.38
18	1	2	2	0	0	0	0	0	26.38	0.00	0.00	1.50	24.88
19	1	0	1	0	0	0	0	0	27.97	0.00	0.00	1.50	26.38
20	1	2	2	0	0	0	0	0	28.63	0.00	0.00	0.75	27.88
21	1	0	0	0	0	0	0	0	30.21	0.00	0.00	1.50	28.62
22	1	2	2	0	0	0	0	0	31.25	0.00	0.00	1.12	30.12
23	1	1	0	1	350	0	0	0	32.83	0.00	0.35	1.50	31.25
24	1	2	2	0	0	0	0	0	34.88	0.00	0.00	2.12	32.75
25	1	1	0	4	310	0	0	0	36.46	0.00	0.31	1.50	34.88
26	1	2	2	0	0	0	0	0	38.13	0.00	0.00	1.75	36.38
27	1	0	0	0	0	0	0	0	39.71	0.00	0.00	1.50	38.12
28	1	2	2	0	0	0	0	0	40.25	0.00	0.00	0.62	39.62
29	1	0	1	0	0	0	0	0	41.86	0.00	0.00	1.50	40.25
30	1	2	2	0	0	0	0	0	42.25	0.00	0.00	0.50	41.75
31	1	0	1	0	0	0	0	1	43.84	0.00	0.00	1.50	42.25
32	1	2	2	0	0	0	0	0	45.25	0.00	0.00	1.50	43.75
33	1	0	0	0	0	0	0	0	46.83	0.00	0.00	1.50	45.25
34	1	2	2	0	0	0	0	0	47.50	0.00	0.00	0.75	46.75
35	1	0	1	0	0	0	0	0	49.09	0.00	0.00	1.50	47.50
36	1	2	2	0	0	0	0	0	49.50	0.00	0.00	0.50	49.00
37	1	0	0	0	0	0	0	1	51.07	0.00	0.00	1.50	49.50
38	1	2	2	0	0	0	0	0	52.88	0.00	0.00	1.88	51.00
39	1	1	1	2	350	0	0	0	54.47	0.00	0.35	1.50	52.88
40	1	2	2	0	0	0	0	0	55.75	0.00	0.00	1.38	54.38
41	1	0	1	0	0	0	0	1	57.34	0.00	0.00	1.50	55.75
42	1	2	2	0	0	0	0	0	58.38	0.00	0.00	1.12	57.25
43	1	0	0	0	0	0	0	0	59.96	0.00	0.00	1.50	58.38
44	1	2	2	0	0	0	0	0	62.50	0.00	0.00	2.62	59.88
45	1	1	1	3	310	0	0	0	64.08	0.00	0.31	1.50	62.50
46	1	2	2	0	0	0	0	0	64.88	0.00	0.00	0.88	64.00
47	1	0	0	0	0	0	0	0	66.45	0.00	0.00	1.50	64.88
48	1	2	2	0	0	0	0	0	69.13	0.00	0.00	2.75	66.38
49	1	0	0	0	0	0	0	0	70.72	0.00	0.00	1.50	69.12
50	1	2	2	0	0	0	0	0	71.13	0.00	0.00	0.50	70.62
51	1	0	0	0	0	0	0	0	72.71	0.00	0.00	1.50	71.12
52	1	2	2	0	0	0	0	0	73.25	0.00	0.00	0.62	72.62
53	1	0	1	0	0	0	0	0	74.84	0.00	0.00	1.50	73.25
54	1	2	2	0	0	0	0	0	76.25	0.00	0.00	1.50	74.75
55	1	1	1	1	350	0	0	0	77.84	0.00	0.35	1.50	76.25
56	1	2	2	0	0	0	0	0	80.13	0.00	0.00	2.38	77.75
57	1	0	1	0	0	0	0	0	81.70	0.00	0.00	1.50	80.12
58	1	2	2	0	0	0	0	0	82.50	0.00	0.00	0.88	81.62
59	1	1	1	4	390	0	0	0	84.07	0.00	0.39	1.50	82.50
60	1	2	2	0	0	0	0	0	85.13	0.00	0.00	1.12	84.00
61	1	0	0	0	0	0	0	1	86.70	0.00	0.00	1.50	85.12
62	1	2	2	0	0	0	0	0	87.75	0.00	0.00	1.12	86.62
63	1	0	0	0	0	0	0	0	89.32	0.00	0.00	1.50	87.75
64	1	2	2	0	0	0	0	0	90.25	0.00	0.00	1.00	89.25
65	1	0	1	0	0	0	0	0	91.84	0.00	0.00	1.50	90.25
66	1	2	2	0	0	0	0	0	92.38	0.00	0.00	0.62	91.75
67	1	0	0	0	0	0	0	1	93.96	0.00	0.00	1.50	92.38
68	1	2	2	0	0	0	0	0	94.38	0.00	0.00	0.50	93.88
69	1	1	0	3	310	0	0	0	95.96	0.00	0.31	1.50	94.38
70	1	2	2	0	0	0	0	0	97.63	0.00	0.00	1.75	95.88
71	1	0	1	0	0	0	0	1	99.21	0.00	0.00	1.50	97.62
72	1	2	2	0	0	0	0	0	101.00	0.00	0.00	1.88	99.12
73	1	1	0	1	390	0	0	0	102.58	0.00	0.39	1.50	101.00
