1	1	1	1	1	350	0	0	0.00	0.00	0.00	1.53	0.00	0.35	1.50	0.00
2	1	2	2	0	0	0	0	0.00	0.00	0.00	3.00	0.00	0.00	1.50	1.50
3	1	0	0	0	0	30	0	0.40	0.00	0.00	4.53	0.00	0.00	1.50	3.00
4	1	2	2	0	0	0	0	0.00	0.00	0.00	6.00	0.00	0.00	1.50	4.50
5	1	0	1	0	0	31	0	0.54	0.00	0.00	7.53	0.00	0.00	1.50	6.00
6	1	2	2	0	0	0	0	0.00	0.00	0.00	8.50	0.00	0.00	1.00	7.50
7	1	0	0	0	0	30	0	0.46	0.00	0.00	10.01	0.00	0.00	1.50	8.50
8	1	2	2	0	0	0	0	0.00	0.00	0.00	11.00	0.00	0.00	1.00	10.00
9	1	1	1	3	310	0	0	0.00	0.00	0.00	12.52	0.00	0.31	1.50	11.00
10	1	2	2	0	0	0	0	0.00	0.00	0.00	14.00	0.00	0.00	1.50	12.50
11	1	0	0	0	0	30	0	0.50	0.00	0.00	15.51	0.00	0.00	1.50	14.00
12	1	2	2	0	0	0	0	0.00	0.00	0.00	16.13	0.00	0.00	0.62	15.50
13	1	0	0	0	0	0	0	0.00	0.00	0.00	17.65	0.00	0.00	1.50	16.12
14	1	2	2	0	0	0	0	0.00	0.00	0.00	18.63	0.00	0.00	1.00	17.62
15	1	0	1	0	0	31	0	0.63	0.00	0.00	20.15	0.00	0.00	1.50	18.62
16	1	2	2	0	0	0	0	0.00	0.00	0.00	20.63	0.00	0.00	0.50	20.12
17	1	0	1	0	0	31	0	0.63	0.00	0.00	22.15	0.00	0.00	1.50	20.62
18	1	2	2	0	0	0	0	0.00	0.00	0.00	22.75	0.00	0.00	0.62	22.12
19	1	0	0	0	0	30	0	0.40	0.00	0.00	24.27	0.00	0.00	1.50	22.75
20	1	2	2	0	0	0	0	0.00	0.00	0.00	25.00	0.00	0.00	0.75	24.25
21	1	0	0	0	0	30	0	0.56	0.00	0.00	26.52	0.00	0.00	1.50	25.00
22	1	2	2	0	0	0	0	0.00	0.00	0.00	27.75	0.00	0.00	1.25	26.50
23	1	1	1	4	270	0	0	0.00	0.00	0.00	29.26	0.00	0.27	1.50	27.75
24	1	2	2	0	0	0	0	0.00	0.00	0.00	30.63	0.00	0.00	1.38	29.25
25	1	0	1	0	0	31	0	0.53	0.00	0.00	32.14	0.00	0.00	1.50	30.62
26	1	2	2	0	0	0	0	0.00	0.00	0.00	32.75	0.00	0.00	0.62	32.12
27	1	1	1	2	310	0	0	0.00	0.00	0.00	34.27	0.00	0.31	1.50	32.75
28	1	2	2	0	0	0	0	0.00	0.00	0.00	35.00	0.00	0.00	0.75	34.25
29	1	0	0	0	0	30	0	0.45	0.00	0.00	36.53	0.00	0.00	1.50	35.00
30	1	2	2	0	0	0	0	0.00	0.00	0.00	38.00	0.00	0.00	1.50	36.50
31	1	0	0	0	0	30	0	0.53	0.00	0.00	39.52	0.00	0.00	1.50	38.00
32	1	2	2	0	0	0	0	0.00	0.00	0.00	41.50	0.00	0.00	2.00	39.50
33	1	1	0	1	390	0	0	0.00	0.00	0.00	43.02	0.00	0.39	1.50	41.50
34	1	2	2	0	0	0	0	0.00	0.00	0.00	43.63	0.00	0.00	0.62	43.00
35	1	0	0	0	0	0	0	0.00	0.00	0.00	45.15	0.00	0.00	1.50	43.62
36	1	2	2	0	0	0	0	0.00	0.00	0.00	45.63	0.00	0.00	0.50	45.12
37	1	0	1	0	0	31	0	0.39	0.00	0.00	47.15	0.00	0.00	1.50	45.62
38	1	2	2	0	0	0	0	0.00	0.00	0.00	48.63	0.00	0.00	1.50	47.12
39	1	0	1	0	0	31	0	0.47	0.00	0.00	50.15	0.00	0.00	1.50	48.62
40	1	2	2	0	0	0	0	0.00	0.00	0.00	51.63	0.00	0.00	1.50	50.12
41	1	0	0	0	0	0	0	0.00	0.00	0.00	53.14	0.00	0.00	1.50	51.62
42	1	2	2	0	0	0	0	0.00	0.00	0.00	53.75	0.00	0.00	0.62	53.12
43	1	1	0	4	390	0	0	0.00	0.00	0.00	55.27	0.00	0.39	1.50	53.75
44	1	2	2	0	0	0	0	0.00	0.00	0.00	55.75	0.00	0.00	0.50	55.25
45	1	0	1	0	0	31	0	0.42	0.00	0.00	57.27	0.00	0.00	1.50	55.75
46	1	2	2	0	0	0	0	0.00	0.00	0.00	58.50	0.00	0.00	1.25	57.25
47	1	0	1	0	0	31	0	0.39	0.00	0.00	60.01	0.00	0.00	1.50	58.50
48	1	2	2	0	0	0	0	0.00	0.00	0.00	61.63	0.00	0.00	1.62	60.00
49	1	0	0	0	0	30	0	0.55	0.00	0.00	63.14	0.00	0.00	1.50	61.62
50	1	2	2	0	0	0	0	0.00	0.00	0.00	64.50	0.00	0.00	1.38	63.12
51	1	1	0	3	390	0	0	0.00	0.00	0.00	66.02	0.00	0.39	1.50	64.50
52	1	2	2	0	0	0	0	0.00	0.00	0.00	69.13	0.00	0.00	3.12	66.00
53	1	0	1	0	0	31	0	0.84	0.00	0.00	70.64	0.00	0.00	1.50	69.12
54	1	2	2	0	0	0	0	0.00	0.00	0.00	71.50	0.00	0.00	0.88	70.62
55	1	0	1	0	0	31	0	0.56	0.00	0.00	73.03	0.00	0.00	1.50	71.50
56	1	2	2	0	0	0	0	0.00	0.00	0.00	73.75	0.00	0.00	0.75	73.00
57	1	0	0	0	0	30	0	0.52	0.00	0.00	75.26	0.00	0.00	1.50	73.75
58	1	2	2	0	0	0	0	0.00	0.00	0.00	76.13	0.00	0.00	0.88	75.25
59	1	0	1	0	0	31	0	0.60	0.00	0.00	77.65	0.00	0.00	1.50	76.12
60	1	2	2	0	0	0	0	0.00	0.00	0.00	78.88	0.00	0.00	1.25	77.62
61	1	0	1	0	0	31	0	0.52	0.00	0.00	80.39	0.00	0.00	1.50	78.88
62	1	2	2	0	0	0	0	0.00	0.00	0.00	81.00	0.00	0.00	0.62	80.38
63	1	1	0	2	390	30	0	0.59	0.00	0.00	82.53	0.00	0.39	1.50	81.00
64	1	2	2	0	0	0	0	0.00	0.00	0.00	83.38	0.00	0.00	0.88	82.50
65	1	0	0	0	0	30	0	0.99	0.00	0.00	84.90	0.00	0.00	1.50	83.38
66	1	2	2	0	0	0	0	0.00	0.00	0.00	86.38	0.00	0.00	1.50	84.88
67	1	0	0	0	0	30	0	0.66	0.00	0.00	87.89	0.00	0.00	1.50	86.38
68	1	2	2	0	0	0	0	0.00	0.00	0.00	90.50	0.00	0.00	2.62	87.88
69	1	1	1	2	270	31	0	0.53	0.00	0.00	92.03	0.00	0.27	1.50	90.50
70	1	2	2	0	0	0	0	0.00	0.00	0.00	93.63	0.00	0.00	1.62	92.00
71	1	0	1	0	0	31	0	0.53	0.00	0.00	95.15	0.00	0.00	1.50	93.62
72	1	2	2	0	0	0	0	0.00	0.00	0.00	95.88	0.00	0.00	0.75	95.12
73	1	0	0	0	0	30	0	0.55	0.00	0.00	97.39	0.00	0.00	1.50	95.88
74	1	2	2	0	0	0	0	0.00	0.00	0.00	98.00	0.00	0.00	0.62	97.38
75	1	0	0	0	0	30	0	0.56	0.00	0.00	99.52	0.00	0.00	1.50	98.00
76	1	2	2	0	0	0	0	0.00	0.00	0.00	100.38	0.00	0.00	0.88	99.50
77	1	0	1	0	0	31	0	0.96	0.00	0.00	101.89	0.00	0.00	1.50	100.38
78	1	2	2	0	0	0	0	0.00	0.00	0.00	103.63	0.00	0.00	1.75	101.88
79	1	1	1	1	310	0	0	0.00	0.00	0.00	105.14	0.00	0.31	1.50	103.62
80	1	2	2	0	0	0	0	0.00	0.00	0.00	106.63	0.00	0.00	1.50	105.12
81	1	0	1	0	0	31	0	0.60	0.00	0.00	108.15	0.00	0.00	1.50	106.62
82	1	2	2	0	0	0	0	0.00	0.00	0.00	108.88	0.00	0.00	0.75	108.12
83	1	1	1	3	310	31	0	0.96	0.00	0.00	110.40	0.00	0.31	1.50	108.88
84	1	2	2	0	0	0	0	0.00	0.00	0.00	111.75	0.00	0.00	1.38	110.38
85	1	0	0	0	0	30	0	0.35	0.00	0.00	113.28	0.00	0.00	1.50	111.75
86	1	2	2	0	0	0	0	0.00	0.00	0.00	114.00	0.00	0.00	0.75	113.25
87	1	0	0	0	0	30	0	0.47	0.00	0.00	115.51	0.00	0.00	1.50	114.00
88	1	2	2	0	0	0	0	0.00	0.00	0.00	116.13	0.00	0.00	0.62	115.50
89	1	0	0	0	0	30	0	0.54	0.00	0.00	117.65	0.00	0.00	1.50	116.12
90	1	2	2	0	0	0	0	0.00	0.00	0.00	121.13	0.00	0.00	3.50	117.62
