4.6350	1.5	1
7.5939	1.5	1
10.0654	1.5	1
15.5461	1.5	1
17.6813	1.5	1
20.2031	1.5	1
22.1870	1.5	1
24.3053	1.5	1
26.5413	1.5	1
32.1735	1.5	1
36.5615	1.5	1
39.5541	1.5	1
45.1863	1.5	1
47.1701	1.5	1
50.1962	1.5	1
53.1720	1.5	1
57.3079	1.5	1
60.0315	1.5	1
63.1586	1.5	1
70.6736	1.5	1
73.0441	1.5	1
75.2971	1.5	1
77.6844	1.5	1
80.4249	1.5	1
84.9306	1.5	1
87.9231	1.5	1
95.1861	1.5	1
97.4053	1.5	1
99.5404	1.5	1
101.9277	1.5	1
108.1819	1.5	1
113.3097	1.5	1
115.5290	1.5	1
117.6811	1.5	1
122.6743	1.5	1
124.6581	1.5	1
128.6761	1.5	1
130.6768	1.5	1
133.6863	1.5	1
143.3028	1.5	1
145.4212	1.5	1
148.0609	1.5	1
152.1798	1.5	1
154.2983	1.5	1
157.4252	1.5	1
167.0587	1.5	1
169.5469	1.5	1
172.3041	1.5	1
175.8010	1.5	1
180.8112	1.5	1
182.9296	1.5	1
187.3176	1.5	1
189.2846	1.5	1
192.1762	1.5	1
197.0519	1.5	1
200.4312	1.5	1
205.6765	1.5	1
207.8118	1.5	1
210.0477	1.5	1
212.3006	1.5	1
218.0505	1.5	1
223.0773	1.5	1
229.5500	1.5	1
232.8116	1.5	1
236.4094	1.5	1
246.6818	1.5	1
249.4223	1.5	1
251.8095	1.5	1
254.4322	1.5	1
263.5783	1.5	1
267.0583	1.5	1
270.3031	1.5	1
272.4048	1.5	1
274.4220	1.5	1
277.1793	1.5	1
288.1746	1.5	1
290.4275	1.5	1
292.6635	1.5	1
294.6810	1.5	1
298.1779	1.5	1
304.1798	1.5	1
306.5503	1.5	1
311.1570	1.5	1
316.0326	1.5	1
318.9244	1.5	1
320.9250	1.5	1
323.2955	1.5	1
328.0534	1.5	1
330.0373	1.5	1
335.9048	1.5	1
338.0567	1.5	1
343.5543	1.5	1
345.9249	1.5	1
348.5308	1.5	1
351.1703	1.5	1
360.4339	1.5	1
