4.5860	1.5	1
7.5954	1.5	1
10.0498	1.5	1
15.5475	1.5	1
17.6827	1.5	1
20.1541	1.5	1
22.1717	1.5	1
24.3067	1.5	1
26.5596	1.5	1
32.1749	1.5	1
36.5293	1.5	1
39.5556	1.5	1
45.1709	1.5	1
47.1715	1.5	1
50.1977	1.5	1
53.1734	1.5	1
57.3094	1.5	1
60.0329	1.5	1
63.1601	1.5	1
70.6751	1.5	1
73.0457	1.5	1
75.2986	1.5	1
77.6859	1.5	1
80.4264	1.5	1
84.9320	1.5	1
87.9078	1.5	1
95.1876	1.5	1
97.4235	1.5	1
99.5587	1.5	1
101.9125	1.5	1
108.1834	1.5	1
113.3112	1.5	1
115.5303	1.5	1
117.6656	1.5	1
122.6757	1.5	1
124.6763	1.5	1
128.6776	1.5	1
130.6783	1.5	1
133.6542	1.5	1
143.3044	1.5	1
145.4227	1.5	1
148.0455	1.5	1
152.1811	1.5	1
154.2827	1.5	1
157.4099	1.5	1
167.0600	1.5	1
169.5484	1.5	1
172.3056	1.5	1
175.8025	1.5	1
180.7790	1.5	1
182.9142	1.5	1
187.3190	1.5	1
189.2859	1.5	1
192.1778	1.5	1
197.0533	1.5	1
200.4158	1.5	1
205.6612	1.5	1
207.7963	1.5	1
210.0492	1.5	1
212.2853	1.5	1
218.0519	1.5	1
223.0788	1.5	1
229.5515	1.5	1
232.7963	1.5	1
236.4108	1.5	1
246.6833	1.5	1
249.4237	1.5	1
251.7943	1.5	1
254.4338	1.5	1
263.5458	1.5	1
267.0597	1.5	1
270.2876	1.5	1
272.4228	1.5	1
274.4236	1.5	1
277.1807	1.5	1
288.1761	1.5	1
290.4290	1.5	1
292.6818	1.5	1
294.6823	1.5	1
298.1795	1.5	1
304.1645	1.5	1
306.5519	1.5	1
311.1753	1.5	1
316.0509	1.5	1
318.9258	1.5	1
320.9097	1.5	1
323.2802	1.5	1
328.0549	1.5	1
330.0554	1.5	1
335.9230	1.5	1
338.0414	1.5	1
343.5727	1.5	1
345.9262	1.5	1
348.5491	1.5	1
351.1718	1.5	1
360.4354	1.5	1
