4.5337	1.5	1
7.5264	1.5	1
10.0145	1.5	1
15.5122	1.5	1
20.1524	1.5	1
22.1530	1.5	1
24.2714	1.5	1
26.5242	1.5	1
32.1396	1.5	1
36.5277	1.5	1
39.5202	1.5	1
47.1530	1.5	1
50.1457	1.5	1
57.2740	1.5	1
60.0144	1.5	1
63.1416	1.5	1
70.6400	1.5	1
73.0271	1.5	1
75.2631	1.5	1
77.6505	1.5	1
80.3910	1.5	1
84.8966	1.5	1
87.8892	1.5	1
95.1521	1.5	1
97.3880	1.5	1
99.5233	1.5	1
101.8939	1.5	1
108.1480	1.5	1
113.2758	1.5	1
115.5118	1.5	1
117.6470	1.5	1
122.6402	1.5	1
124.6409	1.5	1
130.6429	1.5	1
143.2689	1.5	1
145.3873	1.5	1
148.0269	1.5	1
152.1459	1.5	1
154.2642	1.5	1
157.3913	1.5	1
167.0247	1.5	1
169.5130	1.5	1
172.2702	1.5	1
175.7670	1.5	1
180.7772	1.5	1
182.8956	1.5	1
187.2668	1.5	1
189.2675	1.5	1
192.1424	1.5	1
197.0180	1.5	1
200.3972	1.5	1
205.6425	1.5	1
207.7778	1.5	1
210.0138	1.5	1
212.2667	1.5	1
218.0165	1.5	1
223.0266	1.5	1
229.5162	1.5	1
232.7777	1.5	1
236.3923	1.5	1
246.6478	1.5	1
249.3883	1.5	1
251.7756	1.5	1
254.3984	1.5	1
263.5274	1.5	1
267.0244	1.5	1
270.2692	1.5	1
272.3875	1.5	1
274.3882	1.5	1
277.1454	1.5	1
288.1406	1.5	1
290.3936	1.5	1
292.6462	1.5	1
294.6470	1.5	1
298.1438	1.5	1
304.1458	1.5	1
306.5165	1.5	1
311.1399	1.5	1
316.0155	1.5	1
318.8905	1.5	1
320.8911	1.5	1
323.2616	1.5	1
328.0195	1.5	1
330.0201	1.5	1
335.8875	1.5	1
338.0228	1.5	1
343.5204	1.5	1
345.8910	1.5	1
348.5137	1.5	1
351.1364	1.5	1
360.4000	1.5	1
